2;x;y;z;time
504;-0.3897066;-4.9341908;-4.9341908;1420462583474
505;-1.2742534;-4.11368;-4.11368;1420462583483
506;-1.3824294;-3.7840433;-3.7840433;1420462583502
507;-0.5455015;-1.4300766;-1.4300766;1420462583521
508;0.2939849;0.57389545;0.57389545;1420462583550
509;0.14351988;1.7691727;1.7691727;1420462583573
510;-0.17092323;2.659068;2.659068;1420462583582
511;0.4297688;3.7953653;3.7953653;1420462583602
512;0.540077;4.773327;4.773327;1420462583624
513;0.25502014;6.2587547;6.2587547;1420462583651
514;0.5621357;8.389103;8.389103;1420462583669
515;-0.024195671;9.121923;9.121923;1420462583696
516;-1.2693123;8.263251;8.263251;1420462583701
517;-1.2383579;8.839243;8.839243;1420462583722
518;-1.4966344;9.64846;9.64846;1420462583768
519;-1.5053973;10.55903;10.55903;1420462583769
520;-0.94275963;11.541747;11.541747;1420462583786
521;-1.0736506;11.784612;11.784612;1420462583806
522;-2.08681;9.763547;9.763547;1420462583825
523;-1.7854878;8.589873;8.589873;1420462583838
524;-1.978413;7.5733833;7.5733833;1420462583859
525;-2.1627736;6.403757;6.403757;1420462583885
526;-3.3535662;4.660265;4.660265;1420462583906
527;-4.287673;2.7110567;2.7110567;1420462583918
528;-1.8769841;3.8642015;3.8642015;1420462583937
529;-1.7063638;3.1687584;3.1687584;1420462583957
530;-2.8452654;1.8705521;1.8705521;1420462583986
531;-1.7907267;1.5999956;1.5999956;1420462584007
532;-3.2203715;-0.050395012;-0.050395012;1420462584017
533;-4.715625;-1.6353683;-1.6353683;1420462584037
534;-4.6221;-3.1087265;-3.1087265;1420462584062
535;-2.4709396;-2.5492697;-2.5492697;1420462584086
536;0.42269945;-1.4417133;-1.4417133;1420462584108
537;1.1093512;-0.24904633;-0.24904633;1420462584115
538;0.93379164;-0.8285942;-0.8285942;1420462584136
539;0.96967196;-1.5028238;-1.5028238;1420462584155
540;-0.05542755;-1.7820807;-1.7820807;1420462584174
541;-0.48367572;-2.411543;-2.411543;1420462584204
542;-0.48774505;-2.0493345;-2.0493345;1420462584229
543;0.50240874;-1.9005222;-1.9005222;1420462584234
544;0.9663682;-2.6795473;-2.6795473;1420462584253
545;1.582856;-3.2101583;-3.2101583;1420462584276
546;2.442169;-3.3945713;-3.3945713;1420462584303
547;2.5674567;-2.5144835;-2.5144835;1420462584326
548;2.5179265;-2.2666988;-2.2666988;1420462584333
549;2.43117;-2.2542095;-2.2542095;1420462584354
550;1.5488133;-2.225974;-2.225974;1420462584372
551;1.1032724;-2.5136776;-2.5136776;1420462584394
552;1.6013694;-2.9220905;-2.9220905;1420462584421
553;2.1706018;-3.2606926;-3.2606926;1420462584442
554;1.9319323;-3.3544722;-3.3544722;1420462584466
555;0.7390453;-2.6514044;-2.6514044;1420462584471
556;-1.4036144;-5.2767534;-5.2767534;1420462584491
557;2.8055918;-2.8734941;-2.8734941;1420462584510
558;1.5433447;-0.09248543;-0.09248543;1420462584538
559;0.26251596;-1.0791016;-1.0791016;1420462584558
560;-0.46410465;-1.3504333;-1.3504333;1420462584584
561;0.05795312;0.10079384;0.10079384;1420462584591
562;0.008969545;0.06425953;0.06425953;1420462584609
563;-0.37690234;0.17640018;0.17640018;1420462584638
564;-0.14121509;0.15909386;0.15909386;1420462584659
565;-0.6769501;0.81721497;0.81721497;1420462584669
566;-0.17580223;-0.23040676;-0.23040676;1420462584691
567;0.1618483;-0.06973171;-0.06973171;1420462584711
568;-0.022361636;-0.67493534;-0.67493534;1420462584741
569;-0.46227133;0.2224245;0.2224245;1420462584763
570;-0.23034716;0.013727188;0.013727188;1420462584767
571;0.028662682;0.17040825;0.17040825;1420462584804
572;-0.020670295;-0.099559784;-0.099559784;1420462584807
573;-0.20468223;0.037794113;0.037794113;1420462584832
574;-0.31497288;0.19882488;0.19882488;1420462584858
575;-0.36913443;0.25484085;0.25484085;1420462584886
576;-0.16765237;-0.08479309;-0.08479309;1420462584887
577;-0.086077094;-0.08143234;-0.08143234;1420462584908
578;-0.24631631;-0.0070152283;-0.0070152283;1420462584930
579;-0.40300035;0.2159071;0.2159071;1420462584957
580;-0.17674422;0.031858444;0.031858444;1420462584975
581;-0.077359736;0.030233383;0.030233383;1420462584991
582;-0.10169476;0.007000923;0.007000923;1420462585011
583;-0.11630201;0.017235756;0.017235756;1420462585024
584;-0.05709541;-0.023508072;-0.023508072;1420462585044
585;0.004531741;0.021234512;0.021234512;1420462585063
586;0.08623499;-0.2116375;-0.2116375;1420462585090
587;0.47736478;-0.52399635;-0.52399635;1420462585112
588;0.79388744;-1.078701;-1.078701;1420462585123
589;1.0158671;-2.1407623;-2.1407623;1420462585142
590;2.0209322;-3.8946466;-3.8946466;1420462585162
591;3.3462455;-8.323362;-8.323362;1420462585190
592;3.7703087;-9.59263;-9.59263;1420462585209
593;5.473725;-8.8124695;-8.8124695;1420462585228
594;3.2056813;-9.538458;-9.538458;1420462585242
595;3.9139318;-9.067045;-9.067045;1420462585261
596;2.3482049;-6.7521133;-6.7521133;1420462585293
597;1.760754;-7.538681;-7.538681;1420462585312
598;0.61900926;-6.953204;-6.953204;1420462585321
599;-1.0920601;-6.4920225;-6.4920225;1420462585341
600;-1.430449;-4.9384384;-4.9384384;1420462585362
601;-1.1573589;-0.6708641;-0.6708641;1420462585391
602;-1.1935251;1.778904;1.778904;1420462585412
603;-0.6743052;3.9663029;3.9663029;1420462585420
604;-0.10356116;5.3909664;5.3909664;1420462585445
605;0.31104732;7.582613;7.582613;1420462585464
606;0.17282104;9.907875;9.907875;1420462585479
607;0.8434317;11.643584;11.643584;1420462585499
608;0.20976019;11.295359;11.295359;1420462585527
609;-0.6935785;11.033031;11.033031;1420462585545
610;-1.0940441;11.373984;11.373984;1420462585566
611;-1.5959569;10.826061;10.826061;1420462585578
612;-2.5001857;10.139828;10.139828;1420462585597
613;-2.7340524;9.089348;9.089348;1420462585625
614;-2.3275402;8.886605;8.886605;1420462585646
615;-2.8732023;8.06041;8.06041;1420462585657
616;-3.5668;6.254072;6.254072;1420462585676
617;-2.8485656;5.865143;5.865143;1420462585697
618;-2.843221;6.10289;6.10289;1420462585725
619;-3.1036463;4.97278;4.97278;1420462585747
620;-1.5167776;4.565727;4.565727;1420462585756
621;-2.0273395;3.063655;3.063655;1420462585778
622;-3.6152844;1.3477545;1.3477545;1420462585797
623;-4.889966;0.870512;0.870512;1420462585816
624;-4.046053;1.772048;1.772048;1420462585843
625;-1.9757956;0.74947166;0.74947166;1420462585863
626;-0.15574908;-0.5757494;-0.5757494;1420462585874
627;-1.4485214;-0.39913654;-0.39913654;1420462585893
628;-2.6399214;0.45154858;0.45154858;1420462585913
629;-2.355939;-0.30591297;-0.30591297;1420462585933
630;-0.14921594;-1.678544;-1.678544;1420462585962
631;1.7602563;-1.256958;-1.256958;1420462585978
632;3.0913882;-1.4226036;-1.4226036;1420462586000
633;1.5322039;-1.5586538;-1.5586538;1420462586013
634;0.43953776;-2.7443972;-2.7443972;1420462586032
635;0.58373475;-2.6097574;-2.6097574;1420462586062
636;1.2844006;-2.0657864;-2.0657864;1420462586082
637;1.1902864;-1.6834965;-1.6834965;1420462586092
638;2.0306678;-2.1864996;-2.1864996;1420462586111
639;2.75238;-2.856063;-2.856063;1420462586132
640;2.853808;-3.0980902;-3.0980902;1420462586163
641;2.7442226;-3.0553083;-3.0553083;1420462586182
642;1.7333404;-3.496582;-3.496582;1420462586189
643;0.6744144;-3.9713755;-3.9713755;1420462586211
644;0.5550196;-4.1807995;-4.1807995;1420462586231
645;0.52588826;-4.4371586;-4.4371586;1420462586250
646;0.643039;-3.9732456;-3.9732456;1420462586277
647;0.4118818;-2.8511505;-2.8511505;1420462586295
648;0.42082965;-1.6922712;-1.6922712;1420462586317
649;0.9406991;-0.9513254;-0.9513254;1420462586329
650;4.9382334;-0.046022415;-0.046022415;1420462586348
651;6.27349;-0.7726002;-0.7726002;1420462586368
652;-5.4557657;-2.2488413;-2.2488413;1420462586396
653;-1.9851966;-1.1174564;-1.1174564;1420462586416
654;-0.9405042;0.16203785;0.16203785;1420462586427
655;0.72914326;-0.07726097;-0.07726097;1420462586447
656;0.09252977;0.08507252;0.08507252;1420462586466
657;0.15075815;-0.018904686;-0.018904686;1420462586496
658;-0.149925;-0.11392689;-0.11392689;1420462586516
659;-0.22557914;0.12490845;0.12490845;1420462586526
660;-0.19255793;-0.013530731;-0.013530731;1420462586547
661;-0.11086762;-0.15710449;-0.15710449;1420462586567
662;-0.1109823;-0.08024216;-0.08024216;1420462586595
663;0.058242798;-0.039055824;-0.039055824;1420462586617
664;-0.18277454;-0.10851002;-0.10851002;1420462586625
665;-0.09716046;-0.18614292;-0.18614292;1420462586645
666;-0.15952885;0.07591629;0.07591629;1420462586667
667;-0.292372;-0.022501945;-0.022501945;1420462586684
668;-0.233554;0.045327187;0.045327187;1420462586704
669;-0.24484682;0.012749672;0.012749672;1420462586732
670;-0.2853818;0.1036005;0.1036005;1420462586756
671;-0.30705023;0.11101532;0.11101532;1420462586763
672;-0.18048954;0.056209564;0.056209564;1420462586782
673;-0.1869005;-0.08126354;-0.08126354;1420462586805
674;-0.24986899;0.055371284;0.055371284;1420462586830
675;-0.19290972;0.078476906;0.078476906;1420462586851
676;-0.07063794;0.09701061;0.09701061;1420462586862
677;-0.07793188;-0.39077663;-0.39077663;1420462586884
678;-0.122995496;-0.038972855;-0.038972855;1420462586901
679;-0.24324644;-0.10708618;-0.10708618;1420462586921
680;-0.24853456;0.09285641;0.09285641;1420462586949
681;-0.16694784;0.051294327;0.051294327;1420462586973
682;-0.17854059;0.043444633;0.043444633;1420462586981
683;-0.13613367;0.15609074;0.15609074;1420462587010
684;-0.12509096;-0.052431107;-0.052431107;1420462587033
685;-0.24465561;0.06555176;0.06555176;1420462587055
686;-0.36668944;0.09676647;0.09676647;1420462587060
687;-0.08644545;-0.015729904;-0.015729904;1420462587082
688;0.04531455;0.047724724;0.047724724;1420462587101
689;-0.39041114;0.11976814;0.11976814;1420462587118
690;-0.3193519;-0.06982517;-0.06982517;1420462587139
691;-0.23390174;0.035110474;0.035110474;1420462587167
692;-0.044405222;0.053495407;0.053495407;1420462587183
693;-0.019088745;-7.209778E-4;-7.209778E-4;1420462587204
694;0.13984776;-0.16083431;-0.16083431;1420462587218
695;0.2883011;-0.41297054;-0.41297054;1420462587237
696;0.19223595;-0.58762455;-0.58762455;1420462587265
697;0.2853396;-0.95354843;-0.95354843;1420462587285
698;0.8328433;-1.8129673;-1.8129673;1420462587296
699;1.2177864;-3.2026596;-3.2026596;1420462587316
700;2.384692;-5.838069;-5.838069;1420462587336
701;2.4990313;-9.578703;-9.578703;1420462587365
702;3.4593434;-7.518981;-7.518981;1420462587383
703;1.8522041;-6.0930843;-6.0930843;1420462587400
704;3.4224653;-9.539132;-9.539132;1420462587417
705;5.7612786;-8.324612;-8.324612;1420462587438
706;3.4597712;-6.4250755;-6.4250755;1420462587466
707;2.195376;-5.4237537;-5.4237537;1420462587487
708;0.9132099;-2.46949;-2.46949;1420462587494
709;1.1438336;-0.5792408;-0.5792408;1420462587516
710;0.6595888;-0.62302685;-0.62302685;1420462587534
711;-0.573282;-1.2000647;-1.2000647;1420462587559
712;-1.9231913;-2.0539055;-2.0539055;1420462587585
713;-1.5714924;-1.381691;-1.381691;1420462587604
714;-1.6947877;0.101109505;0.101109505;1420462587613
715;-1.7352493;1.8152637;1.8152637;1420462587633
716;-1.9714441;4.5559797;4.5559797;1420462587655
717;-1.8023314;5.8098316;5.8098316;1420462587683
718;-1.5514417;6.6764994;6.6764994;1420462587702
719;-1.8822536;6.8090076;6.8090076;1420462587726
720;-1.4844224;8.400524;8.400524;1420462587731
721;-0.83613956;10.830454;10.830454;1420462587751
722;-0.94977427;11.8148155;11.8148155;1420462587774
723;-0.95658636;11.16074;11.16074;1420462587800
724;-0.80340254;12.109045;12.109045;1420462587824
725;-1.3893689;12.118378;12.118378;1420462587830
726;-2.6234088;9.817975;9.817975;1420462587851
727;-2.0441494;7.6067247;7.6067247;1420462587873
728;-1.3356347;7.8468847;7.8468847;1420462587902
729;-1.4911739;6.744232;6.744232;1420462587922
730;-1.5951335;4.925948;4.925948;1420462587929
731;-1.5197942;3.800086;3.800086;1420462587952
732;-2.7646275;3.664237;3.664237;1420462587971
733;-2.152351;3.802102;3.802102;1420462587991
734;0.12920189;2.809329;2.809329;1420462588020
735;-1.192692;0.13954353;0.13954353;1420462588040
736;-3.0557861;-2.0233564;-2.0233564;1420462588047
737;-3.26499;-0.4276352;-0.4276352;1420462588068
738;-3.5516644;-0.4944477;-0.4944477;1420462588095
739;-4.0407662;-1.9331083;-1.9331083;1420462588121
740;-2.898252;-1.5372372;-1.5372372;1420462588146
741;-2.2435625;-1.7527218;-1.7527218;1420462588147
742;-1.8459284;-1.6905737;-1.6905737;1420462588168
743;-2.006662;-1.3362722;-1.3362722;1420462588190
744;-2.7174907;-1.9380007;-1.9380007;1420462588205
745;-2.0354447;-1.2129908;-1.2129908;1420462588227
746;-1.0986167;-0.36459064;-0.36459064;1420462588252
747;-0.31168604;0.31731415;0.31731415;1420462588276
748;-0.1565026;-0.20904064;-0.20904064;1420462588285
749;-0.052447677;-0.96461964;-0.96461964;1420462588303
750;-0.028081298;-1.8867693;-1.8867693;1420462588324
751;-0.22136307;-1.4478168;-1.4478168;1420462588356
752;-0.33469296;-1.451087;-1.451087;1420462588374
753;-0.07140863;-1.20018;-1.20018;1420462588384
754;1.2400534;-1.7412205;-1.7412205;1420462588405
755;2.9042482;-1.5485744;-1.5485744;1420462588425
756;3.9573257;-1.5763407;-1.5763407;1420462588453
757;4.1060667;-1.6363192;-1.6363192;1420462588474
758;4.616836;-2.030776;-2.030776;1420462588482
759;4.2813473;-2.4327087;-2.4327087;1420462588505
760;2.7688985;-3.3160982;-3.3160982;1420462588521
761;0.44447458;-4.6626368;-4.6626368;1420462588542
762;6.020548;-0.7306433;-0.7306433;1420462588570
763;3.491768;-8.114842;-8.114842;1420462588588
764;3.9799714;-2.5250673;-2.5250673;1420462588609
765;-0.043765306;0.025324821;0.025324821;1420462588621
766;0.50417674;-0.22157764;-0.22157764;1420462588640
767;0.31311405;-0.6439028;-0.6439028;1420462588659
768;-0.5201161;-0.6184521;-0.6184521;1420462588680
769;-0.7284292;-0.41861057;-0.41861057;1420462588705
770;-0.28226244;0.15475273;0.15475273;1420462588736
771;-0.0711329;0.07428932;0.07428932;1420462588739
772;-0.18815887;0.5797615;0.5797615;1420462588758
773;0.013327718;0.31295967;0.31295967;1420462588789
774;-0.063035846;0.34422016;0.34422016;1420462588798
775;-0.3133422;-0.14705849;-0.14705849;1420462588821
776;-0.42245877;-0.2460165;-0.2460165;1420462588842
777;-0.2608497;-0.21655083;-0.21655083;1420462588857
778;-0.17723966;0.059419632;0.059419632;1420462588877
779;0.027718067;-0.09701061;-0.09701061;1420462588904
780;-0.10944235;0.14160919;0.14160919;1420462588929
781;0.09433198;0.10552406;0.10552406;1420462588937
782;-0.2130717;0.18287754;0.18287754;1420462588955
783;-0.2509061;-0.005882263;-0.005882263;1420462588976
784;-0.118456244;0.048477173;0.048477173;1420462589006
785;-0.22441936;0.010602951;0.010602951;1420462589027
786;-0.28084326;0.10063076;0.10063076;1420462589035
787;-0.16944957;0.14208412;0.14208412;1420462589056
788;-0.23075151;0.079013824;0.079013824;1420462589078
789;-0.2491473;0.101371765;0.101371765;1420462589106
790;-0.20882845;0.0041303635;0.0041303635;1420462589124
791;-0.20632815;0.06471634;0.06471634;1420462589141
792;-0.22336745;0.13141155;0.13141155;1420462589161
793;-0.534812;1.0993938;1.0993938;1420462589173
794;-0.08249307;-0.33542633;-0.33542633;1420462589193
795;-0.11925626;0.04425907;0.04425907;1420462589218
796;0.06896007;0.43657207;0.43657207;1420462589234
797;-0.13426232;-0.6589289;-0.6589289;1420462589252
798;-0.121703744;-0.01334095;-0.01334095;1420462589272
799;-0.12629473;0.019704819;0.019704819;1420462589292
800;-0.16420925;0.010014534;0.010014534;1420462589311
801;-0.094118714;-0.024561882;-0.024561882;1420462589338
802;-0.14047098;-0.039657593;-0.039657593;1420462589355
803;-0.12975264;-0.025431633;-0.025431633;1420462589372
804;0.037548542;-0.30185986;-0.30185986;1420462589390
805;-0.06565237;-0.43785;-0.43785;1420462589412
806;0.32676375;-0.7859621;-0.7859621;1420462589437
807;1.2017117;-1.6045465;-1.6045465;1420462589456
808;3.1792243;-3.830388;-3.830388;1420462589473
809;4.4298987;-8.0516815;-8.0516815;1420462589489
810;5.000038;-9.618129;-9.618129;1420462589509
811;3.1852963;-5.6376667;-5.6376667;1420462589529
812;1.2534126;-4.1912966;-4.1912966;1420462589555
813;5.2911496;-6.8557777;-6.8557777;1420462589571
814;3.9520726;-4.203867;-4.203867;1420462589592
815;2.8962126;-3.6700268;-3.6700268;1420462589608
816;2.1704524;-4.225889;-4.225889;1420462589628
817;0.42409348;-3.7193499;-3.7193499;1420462589648
818;-1.0557879;-3.8977852;-3.8977852;1420462589673
819;-2.0484881;-3.8670597;-3.8670597;1420462589692
820;-1.6780211;-3.3348923;-3.3348923;1420462589712
821;-1.688635;-2.329113;-2.329113;1420462589732
822;-2.116534;-1.3788576;-1.3788576;1420462589757
823;-3.5967417;-0.5431013;-0.5431013;1420462589779
824;-3.4869533;0.57525635;0.57525635;1420462589786
825;-3.633235;1.9260492;1.9260492;1420462589808
826;-3.2462573;3.644826;3.644826;1420462589832
827;-2.1187854;5.6232195;5.6232195;1420462589846
828;-1.7827563;7.3133154;7.3133154;1420462589864
829;-0.7816206;8.965733;8.965733;1420462589894
830;-0.3660394;10.483877;10.483877;1420462589913
831;-0.7114522;10.268688;10.268688;1420462589924
832;-2.4215894;9.119028;9.119028;1420462589944
833;-1.5751401;9.19779;9.19779;1420462589966
834;-0.7392529;9.128125;9.128125;1420462589994
835;-1.1483418;8.459833;8.459833;1420462590014
836;-1.0472767;8.148096;8.148096;1420462590023
837;-0.7873361;7.484543;7.484543;1420462590046
838;-1.8106723;6.80721;6.80721;1420462590062
839;-2.489643;6.024247;6.024247;1420462590082
840;-1.918467;5.2049026;5.2049026;1420462590110
841;-2.1857316;4.8626976;4.8626976;1420462590127
842;-2.2473974;4.549574;4.549574;1420462590148
843;-2.446205;3.7091541;3.7091541;1420462590162
844;-2.5483685;2.7110252;2.7110252;1420462590181
845;-1.7279539;2.7663088;2.7663088;1420462590209
846;-1.3502667;2.1305466;2.1305466;1420462590232
847;-2.287766;1.67136;1.67136;1420462590241
848;-2.4329562;1.11551;1.11551;1420462590261
849;-2.3933368;0.118686676;0.118686676;1420462590282
850;-2.72976;-0.76143456;-0.76143456;1420462590310
851;-2.3026297;-1.1054087;-1.1054087;1420462590331
852;-1.8061186;-0.32020283;-0.32020283;1420462590345
853;-2.3678675;-1.1535187;-1.1535187;1420462590370
854;-2.2169018;-2.7907362;-2.7907362;1420462590379
855;-0.7097758;-1.5632172;-1.5632172;1420462590398
856;0.29565752;0.23090744;0.23090744;1420462590429
857;0.6822199;0.47112942;0.47112942;1420462590454
858;0.92114687;-2.214282;-2.214282;1420462590458
859;0.9842996;-3.53232;-3.53232;1420462590480
860;2.168021;-2.5130348;-2.5130348;1420462590499
861;2.4927082;-3.0452652;-3.0452652;1420462590516
862;2.094552;-4.5209446;-4.5209446;1420462590537
863;0.27282327;-7.5827694;-7.5827694;1420462590567
864;-0.6395187;-7.392931;-7.392931;1420462590576
865;0.55563414;-6.49872;-6.49872;1420462590599
866;1.3104147;-4.6249905;-4.6249905;1420462590616
867;0.6287442;-3.931262;-3.931262;1420462590636
868;-0.50911856;-2.6543741;-2.6543741;1420462590677
869;-0.06643224;-1.6521854;-1.6521854;1420462590678
870;1.7108058;-0.804183;-0.804183;1420462590708
871;5.068173;0.83154297;0.83154297;1420462590714
872;10.012106;0.31034184;0.31034184;1420462590734
873;8.900728;1.2097521;1.2097521;1420462590756
874;-4.4929585;-1.5459108;-1.5459108;1420462590775
875;-2.1762176;0.09716892;0.09716892;1420462590793
876;1.526456;-1.8765554;-1.8765554;1420462590813
877;0.3892405;-1.3886766;-1.3886766;1420462590833
878;-0.3927909;-0.0030536652;-0.0030536652;1420462590853
879;-0.19311142;0.16720963;0.16720963;1420462590876
880;-0.08368039;-0.067905426;-0.067905426;1420462590893
881;-0.006356597;0.11120796;0.11120796;1420462590911
882;-0.18084812;0.041880608;0.041880608;1420462590932
883;-0.32839036;0.0033626556;0.0033626556;1420462590951
884;-0.30697608;-0.004928589;-0.004928589;1420462590986
885;-0.31072664;0.015151978;0.015151978;1420462590993
886;-0.22792995;0.104743004;0.104743004;1420462591025
887;-0.13343918;0.008613586;0.008613586;1420462591031
888;-0.27031052;-0.0061178207;-0.0061178207;1420462591060
889;-0.2801081;0.045619965;0.045619965;1420462591084
890;-0.27818394;0.07254982;0.07254982;1420462591090
891;-0.22098196;0.26676083;0.26676083;1420462591114
892;-0.12529075;0.090159416;0.090159416;1420462591135
893;-0.24823773;0.0970974;0.0970974;1420462591149
894;-0.26681852;0.04274082;0.04274082;1420462591169
895;-0.21991694;0.052404404;0.052404404;1420462591197
896;-0.1459614;0.09301376;0.09301376;1420462591221
897;-0.2284925;0.015898705;0.015898705;1420462591228
898;-0.22998548;0.046185493;0.046185493;1420462591249
899;-0.48591852;0.4522524;0.4522524;1420462591271
900;-0.11862135;-0.26275635;-0.26275635;1420462591298
901;-0.2146697;0.20248127;0.20248127;1420462591321
902;-0.18862188;0.011256218;0.011256218;1420462591327
903;-0.2555009;0.034748077;0.034748077;1420462591348
904;-0.17344666;0.05585575;0.05585575;1420462591372
905;-0.105436325;0.033854485;0.033854485;1420462591406
906;-0.15083909;-0.006055832;-0.006055832;1420462591407
907;-0.08660507;0.10480118;0.10480118;1420462591431
908;-0.18929267;0.58294296;0.58294296;1420462591453
909;0.028228521;-0.24123096;-0.24123096;1420462591466
910;-0.15038824;0.011975288;0.011975288;1420462591485
911;-0.14763474;0.010857582;0.010857582;1420462591504
912;-0.07129288;0.009950638;0.009950638;1420462591532
913;-0.12878537;-0.0037136078;-0.0037136078;1420462591550
914;-0.113463044;0.02207756;0.02207756;1420462591570
915;-0.14957857;-0.12169361;-0.12169361;1420462591584
916;-0.11814821;0.0518198;0.0518198;1420462591603
917;-0.07342088;-0.0538311;-0.0538311;1420462591634
918;-0.06258941;-0.15209675;-0.15209675;1420462591656
919;0.0823077;-0.42626572;-0.42626572;1420462591663
920;0.34711087;-0.83383656;-0.83383656;1420462591685
921;1.1917211;-1.5834951;-1.5834951;1420462591704
922;1.9127955;-3.2744932;-3.2744932;1420462591734
923;3.610365;-6.3542786;-6.3542786;1420462591754
924;4.426612;-9.612587;-9.612587;1420462591762
925;4.04534;-7.789671;-7.789671;1420462591783
926;3.0153327;-6.300973;-6.300973;1420462591804
927;6.173055;-7.2474747;-7.2474747;1420462591820
928;6.5037594;-3.4714947;-3.4714947;1420462591841
929;4.122595;-3.057891;-3.057891;1420462591869
930;2.610302;-2.4161196;-2.4161196;1420462591890
931;1.0467397;-2.9920235;-2.9920235;1420462591900
932;-0.7868943;-3.5469227;-3.5469227;1420462591919
933;-2.1393383;-3.2779331;-3.2779331;1420462591939
934;-3.0625935;-3.2457476;-3.2457476;1420462591967
935;-3.212904;-1.8434277;-1.8434277;1420462591987
936;-3.7672746;-1.7887535;-1.7887535;1420462591999
937;-3.4235115;-1.17906;-1.17906;1420462592019
938;-3.4489064;0.7931452;0.7931452;1420462592039
939;-3.138174;2.5184898;2.5184898;1420462592068
940;-2.1012764;4.015136;4.015136;1420462592088
941;-1.228755;4.835908;4.835908;1420462592098
942;-1.1395853;5.2449875;5.2449875;1420462592118
943;-1.5382968;6.584237;6.584237;1420462592144
944;-1.197489;7.247163;7.247163;1420462592170
945;-1.2794495;7.649744;7.649744;1420462592189
946;-1.5233793;7.7164316;7.7164316;1420462592196
947;-1.660164;8.242116;8.242116;1420462592218
948;-1.8829745;8.7738085;8.7738085;1420462592239
949;-2.3396556;8.703193;8.703193;1420462592256
950;-2.104693;8.0463;8.0463;1420462592275
951;-1.2528287;7.7980747;7.7980747;1420462592302
952;-1.2278374;7.0228004;7.0228004;1420462592320
953;-1.5239245;5.5705605;5.5705605;1420462592343
954;-1.4220662;5.1313906;5.1313906;1420462592355
955;-2.663604;4.0541162;4.0541162;1420462592374
956;-2.4382148;3.5026455;3.5026455;1420462592402
957;-1.1566985;3.8245192;3.8245192;1420462592420
958;-1.6327686;3.43616;3.43616;1420462592437
959;-1.3713449;3.3955412;3.3955412;1420462592462
960;-1.5185735;3.7155094;3.7155094;1420462592472
961;-2.9081233;3.428381;3.428381;1420462592492
962;-2.9950385;2.2050047;2.2050047;1420462592514
963;-3.8909676;1.1768084;1.1768084;1420462592534
964;-3.2864358;2.0648823;2.0648823;1420462592551
965;-2.9229712;0.52759457;0.52759457;1420462592571
966;-3.7081008;-1.1981764;-1.1981764;1420462592590
967;-3.2553382;-0.9900751;-0.9900751;1420462592611
968;-2.1666324;-0.09222317;-0.09222317;1420462592632
969;-1.6392119;0.60599613;0.60599613;1420462592650
970;-0.85001063;0.0024576187;0.0024576187;1420462592670
971;0.028062403;-0.3361225;-0.3361225;1420462592689
972;0.13818109;-0.3250656;-0.3250656;1420462592709
973;0.68834305;0.08571911;0.08571911;1420462592733
974;1.3667932;-0.79735565;-0.79735565;1420462592749
975;1.7710315;-1.8156891;-1.8156891;1420462592768
976;0.66811705;-2.7084818;-2.7084818;1420462592788
977;-1.0649188;-4.688942;-4.688942;1420462592808
978;-0.86231494;-6.3136024;-6.3136024;1420462592831
979;-0.7998548;-8.442592;-8.442592;1420462592854
980;-1.6189293;-9.006966;-9.006966;1420462592872
981;-1.2614487;-6.8084345;-6.8084345;1420462592894
982;0.10978056;-4.4969254;-4.4969254;1420462592908
983;0.796878;-2.7272997;-2.7272997;1420462592927
984;1.7098284;-1.7037916;-1.7037916;1420462592955
985;3.4729788;-0.6507206;-0.6507206;1420462592976
986;5.5935206;0.9935732;0.9935732;1420462592987
987;6.2325106;3.1246023;3.1246023;1420462593006
988;9.62658;4.529229;4.529229;1420462593026
989;7.2439103;2.3811865;2.3811865;1420462593056
990;-1.4377769;-5.926174;-5.926174;1420462593072
991;-2.030222;-4.086364;-4.086364;1420462593089
992;3.3680348;-2.3889818;-2.3889818;1420462593106
993;0.0147691965;-2.6349936;-2.6349936;1420462593124
994;-2.0824547;-0.096175194;-0.096175194;1420462593150
995;-0.344406;0.2871189;0.2871189;1420462593171
996;0.2257992;0.19880486;0.19880486;1420462593183
997;0.13863981;-0.08555889;-0.08555889;1420462593203
998;-0.17338789;0.26200676;0.26200676;1420462593223
999;-0.3619051;0.16020966;0.16020966;1420462593243
1000;-0.08581281;-0.027201653;-0.027201653;1420462593266
1001;-0.29401958;0.051766396;0.051766396;1420462593284
1002;-0.18770957;0.042042732;0.042042732;1420462593302
1003;-0.18176353;0.09183979;0.09183979;1420462593321
1004;-0.21902382;0.030687332;0.030687332;1420462593341
1005;-0.17593026;0.003282547;0.003282547;1420462593361
1006;-0.28378224;0.12768936;0.12768936;1420462593386
1007;-0.2537433;0.11142254;0.11142254;1420462593406
1008;-0.24014461;0.10652161;0.10652161;1420462593420
1009;-0.5072919;0.250782;0.250782;1420462593440
1010;-0.11471927;-0.100707054;-0.100707054;1420462593460
1011;-0.17219424;-0.051906586;-0.051906586;1420462593480
1012;-0.20401096;0.023274422;0.023274422;1420462593503
1013;-0.1604892;0.030002594;0.030002594;1420462593523
1014;-0.20695639;0.061193466;0.061193466;1420462593541
1015;-0.21165907;0.101986885;0.101986885;1420462593559
1016;-0.20093977;0.092713356;0.092713356;1420462593579
1017;-0.24029887;0.05473423;0.05473423;1420462593603
1018;-0.17945433;0.03804779;0.03804779;1420462593622
